"id","numero_expediente","titulo","tipo_expediente","fecha_inicio","vencimiento_cuatrienal","fecha_publicacion","numero_gaceta","numero_ley","creado_en"
"598","25004","INVESTIGACION: PARA ""INVESTIGAR TODO LO RELACIONADO CON LOS DESPIDOS MASIVOS EN EL INSTITUTO NACIONAL DE SEGUROS, ASÍ COMO PARA DETERMINAR SI LA CONDUCTA DESPLEGADA POR LAS AUTORIDADES INSTITUCIONALES EN ESTE ÁMBITO RESPONDE ADECUADAMENTE AL CUMPLIMIENTO DE LOS FINES PÚBLICOS INSTITUCIONALES, ENTRE LOS QUE SE ENCUENTRAN EL CUMPLIMIENTO DE LOS FINES SOCIALES PARA LOS QUE LA INSTITUCIÓN FUE CREADA, GARANTIZANDO LA ADECUADA UTILIZACION DE LOS RECURSOS PÚBLICOS"".","PROCEDIMIENTO COMISIONES ESPECIALES INVESTIGADORAS","2025-05-26","2029-05-26","","","","2026-04-10T15:33:40.043913"
"599","25003","REFORMA DE LA LEY DE PROTECCIÓN AL TRABAJADOR, N.º 7983, DE 16 DE FEBRERO DE 2000, Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-22","2029-05-22","2025-06-11","106","","2026-04-10T15:33:40.043913"
"600","25002","LEY PARA ESTABLECER LA LICENCIA Y SUBSIDIO PARA PERSONAS TRABAJADORAS INDEPENDIENTES RESPONSABLES DE PACIENTES EN FASE TERMINAL Y PERSONAS MENORES DE EDAD GRAVEMENTE ENFERMAS. REFORMA A LOS ARTÍCULOS 1, 5, 6 Y 9 DE LA LEY BENEFICIOS PARA LOS RESPONSABLES DE PACIENTES EN FASE TERMINAL Y PERSONAS MENORES DE EDAD GRAVEMENTE ENFERMAS, LEY N.°7756","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-22","2029-05-22","2025-06-06","103","","2026-04-10T15:33:40.043913"
"601","25001","REFORMA DEL ARTÍCULO 128 DEL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA PARA QUE SE ESTABLEZCA PLAZO PARA LA ENTREGA DE INFORMES DE LAS SUBCOMISIONES","PROCEDIMIENTO REFORMAS AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","2025-05-22","2029-05-22","2025-06-06","103","","2026-04-10T15:33:40.043913"
"602","25000","REFORMA DEL INCISO F) DEL ARTÍCULO 8 Y DEROGATORIA DEL INCISO F) DEL ARTÍCULO 9 DE LA LEY DE IMPUESTO SOBRE LA RENTA, N.º 7092 DE 21 DE ABRIL DE 1988, Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-22","2029-05-22","2025-06-05","102","","2026-04-10T15:33:40.043913"
"603","24999","AUTORIZACION A LA JUNTA DE EDUCACIÓN DE LA ESCUELA LAJAS DE CAÑAS, PARA SEGREGAR UN TERRENO Y DONARLO A LA CAJA COSTARICENSE DE SEGURO SOCIAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-22","2029-05-22","2025-06-05","102","","2026-04-10T15:33:40.043913"
"604","24998","APROBACIÓN DEL ACUERDO DE TRANSPORTE AÉREO ENTRE EL GOBIERNO DE LA REPÚBLICA DE COSTA RICA Y EL GOBIERNO DE LA REPÚBLICA DE CHILE","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-22","2029-05-22","2025-06-06","103","","2026-04-10T15:33:40.043913"
"605","24997","LEY PARA LA CREACIÓN DE OPORTUNIDADES DE EMPLEABILIDAD, EDUCACIÓN Y CAPACITACIÓN PARA MUJERES VINCULADAS A UN PROCESO PENAL Y SUS FAMILIARES DEPENDIENTES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-22","2029-05-22","2025-06-06","103","","2026-04-10T15:33:40.043913"
"606","24996","REFORMA A LOS ARTÍCULOS 5 Y 7, Y ADICIÓN DE UN TRANSITORIO V A LA LEY N.° 9428 IMPUESTO A LAS PERSONAS JURÍDICAS DE 21 DE MARZO DE 2017 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-21","2029-05-21","2025-06-11","106","","2026-04-10T15:33:40.043913"
"607","24995","REFORMA A LA LEY N.º 8683, ""LEY DE IMPUESTO SOLIDARIO PARA EL FORTALECIMIENTO DE PROGRAMAS DE VIVIENDA"", PARA FORTALECER LA GESTIÓN LOCAL EN MATERIA DE MEJORAMIENTO HABITACIONAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-21","2029-05-21","2025-06-06","103","","2026-04-10T15:33:40.043913"
"608","24994","REFORMA AL ARTÍCULO 105 DE LA LEY N°4755, CÓDIGO DE NORMAS Y PROCEDIMIENTOS TRIBUTARIOS DEL 3 DE MAYO DE 1971 Y SUS REFORMAS, LEY DE PROTECCIÓN CONTRA LA VORACIDAD INFORMATIVA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-21","2029-05-21","2025-05-30","98","","2026-04-10T15:33:40.043913"
"609","24993","LEY DE CIERRE DEL CONSEJO DE TRANSPORTE PÚBLICO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-21","2029-05-21","2025-06-03","100","","2026-04-10T15:33:40.043913"
"610","24992","PRIMER PRESUPUESTO EXTRAORDINARIO DE LA REPÚBLICA PARA EL EJERCICIO ECONÓMICO 2025 Y PRIMERA MODIFICACIÓN LEGISLATIVA DE LA LEY N° 10.620, LEY DE PRESUPUESTO ORDINARIO Y EXTRAORDINARIO DE LA REPÚBLICA PARA EL EJERCICIO ECONÓMICO 2025, DEL 6 DE DICIEMBRE DE 2024.","PROCEDIMIENTO PRESUPUESTOS (ORDINARIOS, EXTRAORDINARIOS Y MODIFICACIONES)","2025-05-20","2029-05-20","2025-06-06","103","SI","2026-04-10T15:33:40.043913"
"611","24991","LIQUIDACIÓN DE PRESUPUESTOS PÚBLICOS Y DICTAMEN DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA DEL 2024 (COMISIÓN PERMANENTE DE ASUNTOS HACENDARIOS)","PROCEDIMIENTO COMISIONES AD-HOC","2025-05-20","2029-05-20","","","","2026-04-10T15:33:40.043913"
"612","24990","LEY ESPECIAL PARA EL RECLUTAMIENTO Y LA SELECCIÓN DE LA PERSONA EN CONDICIÓN DE DISCAPACIDAD EN EL SECTOR PÚBLICO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-19","2029-05-19","2025-06-06","103","","2026-04-10T15:33:40.043913"
"613","24989","LEY ESPECIAL PARA LA PROMOCIÓN DE ALIANZAS PÚBLICO-PRIVADAS EN BENEFICIO DE LAS PERSONAS EN CONDICIÓN DE DISCAPACIDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-19","2029-05-19","2025-06-06","103","","2026-04-10T15:33:40.043913"
"614","24988","LEY ESPECIAL PARA LA INCORPORACIÓN DE PERSONAS EN CONDICIÓN DE DISCAPACIDAD EN COLEGIOS PROFESIONALES CON SEDE EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-19","2029-05-19","2025-06-05","102","","2026-04-10T15:33:40.043913"
"615","24987","LEY ESPECIAL PARA LA PROMOCIÓN DE TECNOLOGÍA ASISTIVA PARA LA PERSONA EN CONDICIÓN DE DISCAPACIDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-19","2029-05-19","2025-05-26","94","","2026-04-10T15:33:40.043913"
"616","24986","LEY DE MODERNIZACIÓN DEL SISTEMA DE INMOVILIZACIÓN Y RETIRO DE PLACAS EN MATERIA DE TRÁNSITO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-19","2029-05-19","2025-05-26","94","","2026-04-10T15:33:40.043913"
"617","24985","REFORMA AL ARTÍCULO 572 DEL CÓDIGO CIVIL: INCLUSIÓN DE LOS NIETOS Y LAS NIETAS EN LA PRELACIÓN SUCESORIA Y MODERNIZACIÓN TERMINOLÓGICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-19","2029-05-19","2025-05-26","94","","2026-04-10T15:33:40.043913"
"618","24984","REFORMA DE LOS ARTÍCULOS 20, 22, 23 Y 43; ADICIÓN DE UN PÁRRAFO FINAL AL ARTÍCULO 49 Y DOS TRANSITORIOS NUEVOS, Y DEROGATORIA DE LOS ARTÍCULOS 24 Y 25, TODOS DE LA LEY DE PROTECCIÓN AL TRABAJADOR, LEY 7983 DEL 16 DE FEBRERO DEL 2000; Y REFORMA DEL ARTÍCULO 60 DE LA LEY CONSTITUTIVA DE LA CAJA COSTARRICENSE DEL SEGURO SOCIAL, LEY 17 DEL 22 DE OCTUBRE DE 1943, PARA LA ADECUADA INTERPRETACIÓN, APLICACIÓN Y GESTIÓN DEVOLUTIVA DE LOS RECURSOS DEL RÉGIMEN OBLIGATORIO DE PENSIONES COMPLEMENTARIAS (ROPC) CREADO PARA COMPLEMENTAR LOS BENEFICIOS ESTABLECIDOS POR LOS REGÍMENES DE PENSIONES: IVM-CCSS Y LOS ESPECIALES SUSTITUTOS. ANTES DENOMINADO: REFORMA DE LOS ARTÍCULOS 1, 9, 20, 22, 23 Y 43; ADICIÓN DE UN PÁRRAFO FINAL AL ARTÍCULO 49 Y DOS TRANSITORIOS NUEVOS; Y DEROGATORIA DE LOS ARTÍCULOS 24 Y 25, TODOS DE LA LEY DE PROTECCIÓN AL TRABAJADOR, LEY 7983 DEL 16 DE FEBRERO DEL 2000, PARA LA ADECUADA INTERPRETACIÓN Y APLICACIÓN DE LOS RECURSOS DEL RÉGIMEN OBLIGATORIO DE PENSIONES COMPLEMENTARIAS (ROP) CREADO PARA COMPLEMENTAR LOS BENEFICIOS ESTABLECIDOS POR EL RÉGIMEN DE INVALIDEZ VEJEZ Y MUERTE DE LA CCSS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-16","2029-05-16","2025-05-26","94","","2026-04-10T15:33:40.043913"
"649","24953","DECLARATORIA DE INTERÉS PÚBLICO Y CULTURAL DE LA VUELTA CICLISTA A COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-06","80","","2026-04-10T15:33:40.043913"
"619","24983","LEY QUE AUTORIZA AL INSTITUTO DE DESARROLLO RURAL (INDER) A ESTABLECER CONVENIOS DE COOPERACIÓN CON LA MUNICIPALIDAD DE BUENOS AIRES EN LA EJECUCIÓN DE PROYECTOS DE INFRAESTRUCTURA VIAL PARA EL DESARROLLO RURAL (ANTERIORMEMNTE DENOMINADO) LEY QUE AUTORIZA AL INSTITUTO DE DESARROLLO RURAL (INDER) PARA TRANSFERIR A LA MUNICIPALIDAD DE BUENOS AIRES LOS FONDOS CONSIGNADOS JUDICIALMENTE POR CONCEPTO DE ARRENDAMIENTO DE FINCAS A LA EMPRESA PINDECO S.A.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-15","2029-05-15","2025-05-26","94","","2026-04-10T15:33:40.043913"
"620","24982","LEY PARA GARANTIZAR EL SEGURO VEHICULAR DE RESPONSABILIDAD CIVIL CONTRA DAÑOS A LA PROPIEDAD DE TERCEROS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-15","2029-05-15","2025-05-26","94","","2026-04-10T15:33:40.043913"
"621","24981","FISCALIZACIÓN DE LA CALIDAD DE LA INFRAESTRUCTURA AEROPORTUARIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-15","2029-05-15","2025-05-26","94","","2026-04-10T15:33:40.043913"
"622","24980","REFORMA AL ARTÍCULO 101 DEL CÓDIGO DE FAMILIA, LEY 5476, PARA REGULAR EL DERECHO DE PERMANECER CON LA FAMILIA CONSANGUÍNEA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-15","2029-05-15","2025-05-30","98","","2026-04-10T15:33:40.043913"
"623","24979","LEY PARA IMPULSAR LA PARTICIPACIÓN DE LAS JUVENTUDES EN EMPRENDIMIENTOS TECNOLÓGICOS E INNOVADORES EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-15","2029-05-15","2025-05-26","94","","2026-04-10T15:33:40.043913"
"624","24978","LEY PARA AUTORIZAR AL ESTADO Y A CUALQUIER INSTITUCIÓN PÚBLICA A COLABORAR Y REALIZAR DONACIONES FAVOR DE LA FUNDACIÓN PRO-MUNDO - ""CHEPE SE BAÑA""","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-14","2029-05-14","2025-05-26","94","","2026-04-10T15:33:40.043913"
"625","24977","INVESTIGACION EN RELACIÓN CON LOS PLANES REGULADORES COSTEROS","PROCEDIMIENTO COMISIONES ESPECIALES INVESTIGADORAS","2025-05-14","2029-05-14","","","","2026-04-10T15:33:40.043913"
"626","24976","REFORMA AL ARTÍCULO 25 DE LA LEY N. º 3503, LEY REGULADORA TRANSPORTE REMUNERADO PERSONAS VEHÍCULOS AUTOMOTORES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-13","2029-05-13","2025-05-20","90","","2026-04-10T15:33:40.043913"
"627","24975","LEY PARA REGULAR LOS PERMISOS DE USO PARA ACTIVIDADES DE INVESTIGACIÓN, CAPACITACIÓN Y ECOTURISMO EN EL PATRIMONIO NATURAL DEL ESTADO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-13","2029-05-13","2025-05-20","90","","2026-04-10T15:33:40.043913"
"628","24974","REFORMA AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA PARA GARANTIZAR LA TRANSPARENCIA, LA IDONEIDAD Y LA IGUALDAD EN LOS NOMBRAMIENTOS ADMINISTRATIVOS","PROCEDIMIENTO REFORMAS AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","2025-05-12","2029-05-12","2025-05-30","98","","2026-04-10T15:33:40.043913"
"629","24973","LEY REGULADORA DEL DERECHO FUNDAMENTAL A LA PARTICIPACIÓN CIUDADANA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-12","2029-05-12","2025-05-20","90","","2026-04-10T15:33:40.043913"
"630","24972","MODIFICACIÓN DEL TRANSITORIO XX DE LA LEY DE PROTECCIÓN AL TRABAJADOR, LEY N.°7983, DEL 16 DE FEBRERO DE 2000 Y SUS REFORMAS. LEY PARA LA DEVOLUCIÓN DEL ROP A LAS PERSONAS PENSIONADAS ENTRE EL 1 DE ENERO DE 2021 Y EL 31 DICIEMBRE DEL 2029","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-12","2029-05-12","2025-06-05","102","","2026-04-10T15:33:40.043913"
"631","24971","REFORMA DEL ARTÍCULO 2 DE LA LEY ORGÁNICA DEL BANCO CENTRAL DE COSTA RICA, LEY NO. 7558 DEL 3 DE NOVIEMBRE DE 1995, LEY PARA MODIFICAR EL OBJETIVO CENTRAL DEL BCCR Y SUBSIDIARIO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-12","2029-05-12","2025-05-20","90","","2026-04-10T15:33:40.043913"
"632","24970","REFORMA AL ARTÍCULO 1 DE LA LEY FORESTAL, LEY N°7575, DE 16 DE ABRIL DE 1996","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-08","2029-05-08","2025-05-20","90","","2026-04-10T15:33:40.043913"
"633","24969","REFORMA DE VARIOS ARTÍCULOS DE LA LEY 2726, LEY CONSTITUTIVA DEL INSTITUTO COSTARRICENSE DE ACUEDUCTOS Y ALCANTARILLADOS, DEL 14 DE ABRIL DE 1961, Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-08","2029-05-08","2025-05-20","90","","2026-04-10T15:33:40.043913"
"634","24968","DESAFECTACIÓN DEL USO PÚBLICO Y AUTORIZACIÓN PARA QUE SE SEGREGUE Y DONE UN TERRENO PROPIEDAD DEL MINISTERIO DE GOBERNACIÓN A LA ASOCIACIÓN DE DESARROLLO INTEGRAL DE SAN PABLO DE PLATANARES DE PÉREZ ZELEDÓN, SAN JOSÉ","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-08","2029-05-08","2025-05-20","90","","2026-04-10T15:33:40.043913"
"635","24967","LEY PARA LA ATENCIÓN TEMPRANA EN PRIMERA INFANCIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-07","2029-05-07","2025-05-16","88","","2026-04-10T15:33:40.043913"
"636","24966","LEY DE LA DIGNIDAD EN EL EJERCICIO POLICIAL, MODIFICACIÓN Y ADICIÓN A LA LEY N°7410, LEY GENERAL DE POLICÍA DEL 26 MAYO DE 1994","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-06","2029-05-06","2025-05-26","94","","2026-04-10T15:33:40.043913"
"637","24965","REFORMA DE LOS ARTÍCULOS 105, 136, 138, 140, 143, 145, 177, 284, 301, 310 Y ADICIÓN DE UN ARTÍCULO 136 BIS AL CÓDIGO DE TRABAJO, LEY N°2 DEL 27 DE AGOSTO DE 1943, Y REFORMA DEL INCISO D) DEL ARTÍCULO 2, ADICIÓN DE UN INCISO F) Y REFORMA DEL ARTÍCULO 15 DE LA LEY QUE CREA LA RED NACIONAL DE CUIDO Y DESARROLLO INFANTIL, LEY N° 9220 DEL 24 DE MARZO DEL 2014. LEY PARA LA MODERNIZACIÓN DE LA JORNADA ORDINARIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-01","2029-05-01","2025-05-13","85","","2026-04-10T15:33:40.043913"
"638","24964","DECLARATORIA DE LAS FIESTAS CÍVICAS DE LIBERIA COMO PATRIMONIO CULTURAL INMATERIAL DE COSTA RICA Y DECLARATORIA DE LOS ESTILOS DE MONTAS GUAPE, ALMUERCEADA, EN ALBARDA, RÚSTICA Y CARA PA TRAS DESDE BRAMADERO, CON MOTIVO DE LA CELEBRACIÓN DE LAS FIESTAS CÍVICAS DE LIBERIA COMO PATRIMONIO CULTURAL INMATERIAL DE COSTA RICA.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-05-01","2029-05-01","2025-05-13","85","","2026-04-10T15:33:40.043913"
"639","24963","NUEVA LEY ORGANICA DEL COLEGIO DE CONTADORES PRIVADOS DE COSTA RICA Y DEROGATORIA DE LA LEY 1269","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-30","2029-04-30","2025-05-13","85","","2026-04-10T15:33:40.043913"
"640","24962","LEY PARA QUE EL ESTADO ASUMA EL PAGO DE PENSIONES ALIMENTARIAS EN FAVOR DE PERSONAS MENORES DE EDAD, CUANDO RESULTE IMPOSIBLE EL COBRO A DEUDORES MAYORES DE 65 AÑOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-30","2029-04-30","2025-05-20","90","","2026-04-10T15:33:40.043913"
"641","24961","LEY PARA LA RESTITUCIÓN DEL DERECHO A LA HUELGA Y A LA PROTESTA, POR LA DEFENSA DE LA LIBERTAD, LA DEMOCRACIA Y LOS DERECHOS LABORALES EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-30","2029-04-30","2025-05-13","85","","2026-04-10T15:33:40.043913"
"642","24960","LEY PARA DECLARAR DELITO LA UTILIZACIÓN DE PERSONAS MENORES DE EDAD A LA MENDICIDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-29","2029-04-29","2025-05-16","88","","2026-04-10T15:33:40.043913"
"643","24959","LEY REGULADORA DE LA HIPOTECA INVERSA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-29","2029-04-29","2025-05-16","88","","2026-04-10T15:33:40.043913"
"644","24958","LEY PARA LA REGULACIÓN DEL PLANIFICADOR FINANCIERO CON FE PÚBLICA Y EL FORTALECIMIENTO DE LA GESTIÓN FINANCIERA EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-28","2029-04-28","2025-05-26","94","","2026-04-10T15:33:40.043913"
"645","24957","LEY MARCO DE SEGUROS AGROPECUARIOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-28","2029-04-28","2025-05-13","85","","2026-04-10T15:33:40.043913"
"646","24956","REFORMA DEL INCISO A) DEL ARTÍCULO 13 DEL CÓDIGO MUNICIPAL,LEY N°7794 DEL 30 DE ABRIL DE 1998. LEY PARA PROMOVER LOS DERECHOS HUMANOS DE LAS MUJERES A TRAVÉS LAS OFICINAS MUNICIPALES DE LA MUJER, ANTERIORMENTE LLAMADO LEY PARA EL FORTALECIMIENTO DE LAS OFICINAS MUNICIPALES DE LA MUJER (OFIM)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-28","2029-04-28","2025-05-13","85","","2026-04-10T15:33:40.043913"
"647","24955","LEY PARA LA PROTECCIÓN DEL DERECHO DE RETIRO DEL RÉGIMEN OBLIGATORIO DE PENSIONES COMPLEMENTARIAS (ROPC) AL ALCANZAR LA EDAD DE JUBILACIÓN","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-25","2029-04-25","2025-05-06","80","","2026-04-10T15:33:40.043913"
"648","24954","LEY DECLARATORIA DE INTERÉS PÚBLICO DEL DESARROLLO TURÍSTICO DE LOS CANTONES DE NARANJO Y ZARCERO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-06","80","","2026-04-10T15:33:40.043913"
"650","24952","DIA NACIONAL DEL HUNDIMIENTO DEL BARCO MERCANTE SAN PABLO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-13","85","","2026-04-10T15:33:40.043913"
"651","24951","REFORMA A LOS ARTÍCULOS 239, 239 BIS Y 244 DEL CÓDIGO PENAL, LEY Nº7594 DEL 10 DE ABRIL DE 1996 Y SUS REFORMAS LEY PARA AMPLIAR LOS SUPUESTOS DE APLICACIÓN DE LA PRISIÓN PREVENTIVA CON EL FIN DE REDUCIR Y CONTROLAR LA DELINCUENCIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-06","80","","2026-04-10T15:33:40.043913"
"652","24950","ADICION DE UN ARTÍCULO 23 BIS A LA LEY GENERAL DE LA ADMINISTRACIÓN PÚBLICA LEY NO6227 PARA FORTALECER LAS ACCIONES TECNICAS Y LA IDONEIDAD EN LOS MINISTERIOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-06","80","","2026-04-10T15:33:40.043913"
"653","24949","ADICIÓN DE UN ARTÍCULO 454 BIS AL CÓDIGO DE TRABAJO LEY NO. 2 DEL 27 DE AGOSTO DE 1943","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-09","83","","2026-04-10T15:33:40.043913"
"654","24948","REFORMA DEL INCISO 3) Y ADICIÓN DE UN INCISO 9) DEL ARTÍCULO 61 DE LA LEY DE MIGRACIÓN Y EXTRANJERÍA LEY NO8764 DEL 19 DE AGOSTO DEL 2009","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-06","80","","2026-04-10T15:33:40.043913"
"655","24947","REFORMA AL ARTÍCULO 15 DE LA LEY N°9635 LEY DE FORTALECIMIENTO DE LAS FINANZAS PÚBLICAS DEL 3 DE DICIEMBRE DEL 2018 PARA GARANTIZAR LA ATENCIÓN DE LA SEGURIDAD PÚBLICA, EDUCACIÓN PÚBLICA Y LA INFRAESTRUCTURA QUE REQUIERA ATENCIÓN POR DECLARATORIA DE EMERGENCIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-06","80","","2026-04-10T15:33:40.043913"
"656","24946","REFORMA INTEGRAL DE LA LEY N.° 2366, LEY DE EDITORIAL NACIONAL, DE 10 DE JUNIO DE 1959, PARA EL FORTALECIMIENTO DE LA EDITORIAL COSTA RICA.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-24","2029-04-24","2025-05-16","88","","2026-04-10T15:33:40.043913"
"657","24945","APROBACIÓN DEL CONTRATO DE FINANCIAMIENTO N° 9745-CR ""PRÉSTAMO DE POLÍTICA DE DESARROLLO PARA LA GESTIÓN DEL RIESGO SOCIAL EN COSTA RICA CON UNA OPCIÓN DE DESEMBOLSO DIFERIDO SUSCRITO ENTRE EL BANCO INTERNACIONAL DE RECONSTRUCCIÓN Y FOMENTO Y LA REPÚBLICA DE COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-13","85","","2026-04-10T15:33:40.043913"
"658","24944","LEY PARA LA PROMOCIÓN Y ESTABLECIMIENTO DE STARTUPS TECNOLÓGICAS O EMPRESAS EMERGENTES TECNOLÓGICAS EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-09","83","","2026-04-10T15:33:40.043913"
"659","24943","LEY PARA LA RENDICIÓN DE CUENTAS DE LOS MAGISTRADOS Y MAGISTRADAS DEL PODER JUDICIAL Y DEL TRIBUNAL SUPREMO DE ELECCIONES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-06","80","SI","2026-04-10T15:33:40.043913"
"660","24942","REFORMA DEL ARTÍCULO 40 DEL CÓDIGO MUNICIPAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-06","80","","2026-04-10T15:33:40.043913"
"661","24941","REFORMA A LA LEY REGULADORA DE LA PROPIEDAD EN CONDOMINIO, LEY N.°7933","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-06","80","","2026-04-10T15:33:40.043913"
"662","24940","LEY PARA ADOPTAR UNA PENSIÓN MÍNIMA INTOCABLE. REFORMA AL ARTÍCULO 59 DE LA LEY N° 17, LEY CONSTITUTIVA DE LA CAJA COSTARRICENSE DE SEGURO SOCIAL (CCSS). REFORMA DEL ARTÍCULO 44 TER DE LA LEY NO. 7472, LEY DE PROMOCIÓN DE LA COMPETENCIA Y DEFENSA EFECTIVA DEL CONSUMIDOR, DEL 20 DE DICIEMBRE DE 1994 Y SUS REFORMAS. REFORMA DEL ARTÍCULO 21 INCISO A) DE N° 2248, LEY DE PENSIONES Y JUBILACIONES DEL MAGISTERIO NACIONAL DEL 05 DE SETIEMBRE DE 1958 Y SUS REFORMAS, REFORMA DEL ARTÍCULO 231 DE LA LEY N°8, LEY ORGÁNICA DEL PODER JUDICIAL DEL 29 DE NOVIEMBRE DE 1937 Y SUS REFORMAS, REFORMAR EL ARTÍCULO 11 DE LA LEY Nº 148, LEY DE PENSIONES DE HACIENDA Y SUS REFORMAS, REFORMAR EL ARTÍCULO 6 DE LA LEY N° 7302, LEY RÉGIMEN GENERAL DE PENSIONES CON CARGO AL PRESUPUESTO NACIONAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-06","80","","2026-04-10T15:33:40.043913"
"663","24939","LEY MARCO PARA LA PROTECCIÓN DE LAS INFRAESTRUCTURAS CRÍTICAS Y LA CIBERSEGURIDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-23","2029-04-23","2025-05-06","80","","2026-04-10T15:33:40.043913"
"664","24938","REFORMA AL ARTÍCULO 5 DE LA LEY MARCO PARA LA DECLARATORIA DE ZONA URBANA LITORAL Y SU RÉGIMEN DE USO Y APROVECHAMIENTO TERRITORIAL, LEY N° 9221 DEL 25 DE ABRIL DEL 2014","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-04-22","2029-04-22","2025-05-06","80","","2026-04-10T15:33:40.043913"
