"id","proyecto_id","organo","fecha_inicio","fecha_termino","tipo_tramite"
"939","135","PARLAMENTARIOS","2026-01-12","2026-01-12","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"940","135","PLENARIO","2025-12-18","2025-12-18","PRESENTACIÓN DEL PROYECTO DE LEY"
"941","136","HACENDARIOS (ÁREA VI)","2026-02-10","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"942","136","HACENDARIOS (ÁREA VI)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"943","136","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"944","136","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"945","136","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"946","136","ARCHIVO","2026-01-15","2026-01-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"947","136","PARLAMENTARIOS","2026-01-14","2026-01-14","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"948","136","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"949","136","PLENARIO","2025-12-18","2025-12-18","PRESENTACIÓN DEL PROYECTO DE LEY"
"950","137","C.E. PUNTARENAS (ÁREA V)","2026-03-04","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"951","137","C.E. PUNTARENAS (ÁREA V)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"952","137","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"953","137","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"954","137","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"955","137","ARCHIVO","2026-01-15","2026-01-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"956","137","PARLAMENTARIOS","2026-01-14","2026-01-14","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"957","137","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"958","137","PLENARIO","2025-12-18","2025-12-18","PRESENTACIÓN DEL PROYECTO DE LEY"
"959","138","MUJER (ÁREA I)","2026-02-11","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"960","138","MUJER (ÁREA I)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"961","138","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"962","138","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"963","138","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"964","138","ARCHIVO","2026-01-13","2026-01-13","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"965","138","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"966","138","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"967","138","PLENARIO","2025-12-18","2025-12-18","PRESENTACIÓN DEL PROYECTO DE LEY"
"968","139","JURIDICOS (ÁREA VII)","2026-02-10","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"969","139","JURIDICOS (ÁREA VII)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"970","139","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"971","139","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"972","139","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"973","139","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"974","139","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"975","139","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"976","139","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"977","140","PLENARIO","2026-03-25","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"978","140","PLENARIO","2026-03-10","2026-03-10","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"979","140","MUNICIPALES (ÁREA VIII)","2026-03-10","2026-03-10","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"980","140","MUNICIPALES (ÁREA VIII)","2026-03-04","2026-03-04","DICTAMEN (COMISIÓN)"
"981","140","MUNICIPALES (ÁREA VIII)","2026-03-04","2026-03-04","VOTACIÓN (COMISIÓN)"
"982","140","MUNICIPALES (ÁREA VIII)","2026-02-12","2026-03-04","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"983","140","MUNICIPALES (ÁREA VIII)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"984","140","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"985","140","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"986","140","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"987","140","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"988","140","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"989","140","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"990","140","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"991","141","REDACCION (ÁREA III)","2026-04-09","2026-04-09","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"992","141","REDACCION (ÁREA III)","2026-04-09","2026-04-09","REMISIÓN REDACCIÓN FINAL (COMISIÓN REDACCIÓN)"
"993","141","REDACCION (ÁREA III)","2026-04-09","2026-04-09","VOTACIÓN REDACCIÓN FINAL (COMISIÓN REDACCIÓN)"
"994","141","REDACCION (ÁREA III)","2026-04-06","2026-04-09","INGRESO EN EL ORDEN DEL DÍA (COMISIÓN REDACCIÓN)"
"995","141","REDACCION (ÁREA III)","2026-04-06","2026-04-06","RECEPCIÓN DEL EXPEDIENTE (COMISIÓN REDACCIÓN)"
"996","141","PLENARIO","2026-03-25","2026-03-25","REMISIÓN DEL EXPEDIENTE A LA COMISIÓN DE REDACCIÓN (COMISION PLENA)"
"997","141","PLENARIO","2026-03-25","2026-03-25","VOTACIÓN PRIMER DEBATE (PLENARIO)"
"998","141","PLENARIO","2026-03-25","2026-03-25","PRIMER DEBATE (PLENARIO)"
"999","141","PLENARIO","2026-03-25","2026-03-25","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"1000","141","PLENARIO","2026-03-17","2026-03-17","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"1001","141","MUNICIPALES (ÁREA VIII)","2026-03-17","2026-03-17","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"1002","141","MUNICIPALES (ÁREA VIII)","2026-03-12","2026-03-12","DICTAMEN (COMISIÓN)"
"1003","141","MUNICIPALES (ÁREA VIII)","2026-03-12","2026-03-12","VOTACIÓN (COMISIÓN)"
"1004","141","MUNICIPALES (ÁREA VIII)","2026-02-12","2026-03-12","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1005","141","MUNICIPALES (ÁREA VIII)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1006","141","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1007","141","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1008","141","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1009","141","ARCHIVO","2026-01-15","2026-01-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1010","141","PARLAMENTARIOS","2026-01-14","2026-01-14","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1011","141","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1012","141","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1013","142","C.E. HEREDIA (ÁREA II)","2026-03-25","2026-03-25","DICTAMEN (COMISIÓN)"
"1014","142","C.E. HEREDIA (ÁREA II)","2026-03-25","2026-03-25","VOTACIÓN (COMISIÓN)"
"1015","142","C.E. HEREDIA (ÁREA II)","2026-03-02","2026-03-25","INGRESO EN EL ORDEN DEL DIA Y DEBATE (C.E.D.)"
"1016","142","C.E. HEREDIA (ÁREA II)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1017","142","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1018","142","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1019","142","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1020","142","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1021","142","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1022","142","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1023","142","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1024","143","C.E. INFRAESTRUCTURA (ÁREA II)","2026-02-23","","INGRESO EN EL ORDEN DEL DIA Y DEBATE (C.E.D.)"
"1025","143","C.E. INFRAESTRUCTURA (ÁREA II)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (C.E.D.)"
"1026","143","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1027","143","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1028","143","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1029","143","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1030","143","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1031","143","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1032","143","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1033","144","ECONOMICOS (ÁREA V)","2026-01-28","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1034","144","ECONOMICOS (ÁREA V)","2026-01-21","2026-01-21","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1035","144","ARCHIVO","2026-01-21","2026-01-21","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1036","144","ARCHIVO","2026-01-15","2026-01-15","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1037","144","PLENARIO","2026-01-14","2026-01-14","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1038","144","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1039","144","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1040","144","PARLAMENTARIOS","2025-12-18","2025-12-18","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1041","144","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1042","145","SOCIALES (ÁREA II)","2026-02-11","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1043","145","SOCIALES (ÁREA II)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1044","145","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1045","145","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1046","145","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1047","145","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1048","145","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1049","145","PARLAMENTARIOS","2025-12-17","2025-12-17","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1050","145","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1051","146","HACENDARIOS (ÁREA VI)","2026-02-10","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1052","146","HACENDARIOS (ÁREA VI)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1053","146","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1054","146","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1055","146","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1056","146","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1057","146","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1058","146","PARLAMENTARIOS","2025-12-17","2025-12-17","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1059","146","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1060","147","AMBIENTE (ÁREA IV)","2026-02-17","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1061","147","AMBIENTE (ÁREA IV)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1062","147","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1063","147","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1064","147","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1065","147","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1066","147","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1067","147","PARLAMENTARIOS","2025-12-17","2025-12-17","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1068","147","PLENARIO","2025-12-17","2025-12-17","PRESENTACIÓN DEL PROYECTO DE LEY"
"1069","148","SOCIALES (ÁREA II)","2026-02-11","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1070","148","SOCIALES (ÁREA II)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1071","148","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1072","148","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1073","148","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1074","148","ARCHIVO","2025-12-17","2025-12-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1075","148","PARLAMENTARIOS","2025-12-17","2025-12-17","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1076","148","PARLAMENTARIOS","2025-12-17","2025-12-17","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1077","148","PLENARIO","2025-12-16","2025-12-16","PRESENTACIÓN DEL PROYECTO DE LEY"
"1078","149","ARCHIVO","2026-01-19","2026-01-19","ARCHIVO DEL EXPEDIENTE"
"1079","149","PLENARIO","2026-01-15","2026-01-15","REMISIÓN DEL EXPEDIENTE A ARCHIVO (PLENARIO)"
"1080","149","PLENARIO","2025-12-17","2025-12-17","VOTACIÓN DE LA SOLICITUD"
"1081","149","PLENARIO","2025-12-17","2025-12-17","DEBATE DE LA SOLICITUD DE ATRAQUE"
"1082","149","PLENARIO","2025-12-17","2025-12-17","INGRESO DE LA SOLICITUD DE ATRAQUE EN EL ORDEN DEL DÍA DEL PLENARIO"
"1083","149","PLENARIO","2025-12-15","2025-12-15","PRESENTACION DE LA SOLICITUD DE ATRAQUE"
"1084","150","DISCAPACIDAD (ÁREA VII)","2026-02-11","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1085","150","DISCAPACIDAD (ÁREA VII)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1086","150","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1087","150","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1088","150","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1089","150","ARCHIVO","2025-12-17","2025-12-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1090","150","PARLAMENTARIOS","2025-12-17","2025-12-17","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1091","150","PARLAMENTARIOS","2025-12-15","2025-12-15","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1092","150","PLENARIO","2025-12-15","2025-12-15","PRESENTACIÓN DEL PROYECTO DE LEY"
"1093","151","ARCHIVO","2025-12-17","2025-12-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1094","151","PLENARIO","2025-12-15","2025-12-15","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"1095","151","PLENARIO","2025-12-11","2025-12-11","PRESENTACIÓN DEL PROYECTO"
"1096","152","PLENARIO","2026-03-23","","PRIMER DEBATE (PLENARIO)"
"1097","152","PLENARIO","2026-01-12","2026-01-12","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"1098","152","PLENARIO","2025-12-18","2025-12-18","DISPENSA DE TRÁMITE"
"1099","152","ARCHIVO","2025-12-17","2025-12-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1100","152","PARLAMENTARIOS","2025-12-17","2025-12-17","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1101","152","ARCHIVO","2025-12-17","2025-12-17","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1102","152","PLENARIO","2025-12-15","2025-12-15","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1103","152","PARLAMENTARIOS","2025-12-11","2025-12-11","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1104","152","PLENARIO","2025-12-11","2025-12-11","PRESENTACIÓN DEL PROYECTO DE LEY"
"1105","153","JUVENTUD (ÁREA II)","2026-02-17","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1106","153","JUVENTUD (ÁREA II)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1107","153","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1108","153","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1109","153","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1110","153","ARCHIVO","2025-12-15","2025-12-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1111","153","PARLAMENTARIOS","2025-12-15","2025-12-15","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1112","153","PARLAMENTARIOS","2025-12-11","2025-12-11","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1113","153","PLENARIO","2025-12-11","2025-12-11","PRESENTACIÓN DEL PROYECTO DE LEY"
"1114","154","MUJER (ÁREA I)","2026-02-11","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1115","154","MUJER (ÁREA I)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1116","154","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1117","154","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1118","154","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1119","154","ARCHIVO","2025-12-15","2025-12-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1120","154","PARLAMENTARIOS","2025-12-15","2025-12-15","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1121","154","PARLAMENTARIOS","2025-12-10","2025-12-10","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1122","154","PLENARIO","2025-12-09","2025-12-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"1123","155","SOCIALES (ÁREA II)","2026-01-21","2026-01-21","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1124","155","ARCHIVO","2026-01-21","2026-01-21","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1125","155","ARCHIVO","2026-01-12","2026-01-12","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1126","155","PARLAMENTARIOS","2026-01-12","2026-01-12","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1127","155","ARCHIVO","2025-12-17","2025-12-17","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1128","155","PLENARIO","2025-12-15","2025-12-15","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1129","155","PARLAMENTARIOS","2025-12-09","2025-12-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1130","155","PLENARIO","2025-12-09","2025-12-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"1131","156","JUVENTUD (ÁREA II)","2026-02-17","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1132","156","JUVENTUD (ÁREA II)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1133","156","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1134","156","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1135","156","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1136","156","ARCHIVO","2025-12-15","2025-12-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1137","156","PARLAMENTARIOS","2025-12-11","2025-12-11","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1138","156","PARLAMENTARIOS","2025-12-09","2025-12-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1139","156","PLENARIO","2025-12-09","2025-12-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"1140","157","DISCAPACIDAD (ÁREA VII)","2026-02-11","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1141","157","DISCAPACIDAD (ÁREA VII)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1142","157","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"1143","157","ARCHIVO","2026-02-04","2026-02-04","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"1144","157","PLENARIO","2026-02-02","2026-02-02","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"1145","157","ARCHIVO","2025-12-15","2025-12-15","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"1146","157","PARLAMENTARIOS","2025-12-15","2025-12-15","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"1147","157","PARLAMENTARIOS","2025-12-09","2025-12-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"1148","157","PLENARIO","2025-12-08","2025-12-08","PRESENTACIÓN DEL PROYECTO DE LEY"
"1149","158","JURIDICOS (ÁREA VII)","2026-02-10","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"1150","158","JURIDICOS (ÁREA VII)","2026-02-09","2026-02-09","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"1151","158","ARCHIVO","2026-02-09","2026-02-09","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
